user_id,week,nb_corrections
95295,14,1
40335,14,1
56294,14,1
97610,14,1
69879,14,1
95273,14,1
77588,14,1
86144,14,1
97579,14,1
100291,14,1
95263,14,1
91780,14,1
97827,14,1
74562,14,1
91653,14,1
74566,14,1
77453,14,1
38014,14,1
57422,14,1
100359,14,1
77482,14,1
85744,14,1
97607,14,1
97909,14,1
50745,14,1
97847,14,1
25890,14,1
91805,14,1
95233,14,1
37172,14,1
94688,14,1
94360,14,1
94332,14,1
76034,14,1
79153,14,1
97708,14,1
77489,14,1
94471,14,1
62987,14,1
40112,14,1
73435,14,1
91738,14,1
75965,14,1
91817,14,1
94718,14,1
75983,14,1
97574,14,1
97545,14,1
56327,14,1
96005,14,1
84867,14,1
63253,14,1
85929,14,1
74598,14,1
63243,14,1
73397,14,1
83752,14,1
74683,14,1
74632,14,1
95260,14,1
69805,14,1
91509,14,1
75922,14,1
52809,14,1
95330,14,1
74164,14,1
77465,14,1
91683,14,1
42612,14,1
74701,14,1
74641,14,1
69924,14,1
91932,14,1
94442,14,1
94338,14,1
57979,14,1
94671,14,1
97673,14,1
94412,14,1
56617,14,1
55849,14,1
100337,14,1
100446,14,1
91791,14,1
91556,14,1
84150,14,1
76010,14,1
84173,14,1
94802,14,1
86230,14,1
62894,14,1
91717,14,1
100445,14,1
74166,14,1
37213,14,1
76076,14,1
56225,14,1
97520,14,1
70249,14,1
17308,14,1
73316,14,1
60488,14,1
12765,14,1
56345,14,1
100281,14,1
75930,14,1
91514,14,1
57580,14,1
91471,14,1
57424,14,1
84164,14,1
58162,14,1
56307,14,1
60271,14,1
97629,14,1
20193,14,1
60076,14,1
69925,14,1
76038,14,1
86296,14,1
86206,14,1
39920,14,1
79247,14,1
40505,15,8
60067,15,8
96996,15,8
75947,15,7
97716,15,7
94555,15,7
91501,15,7
60485,15,7
86233,15,6
69772,15,6
100284,15,6
60279,15,6
40595,15,6
74749,15,5
63258,15,5
76043,15,5
86285,15,5
73414,15,5
69805,15,5
79208,15,5
28653,15,5
55962,15,5
69932,15,4
97549,15,4
75961,15,4
96081,15,4
85929,15,4
27291,15,4
69771,15,4
69936,15,4
55849,15,4
91681,15,4
69861,15,4
100402,15,4
74584,15,4
83730,15,4
91648,15,4
73422,15,4
79161,15,4
100403,15,4
84207,15,4
55991,15,4
86264,15,4
75956,15,4
74136,15,4
77453,15,4
76014,15,4
100262,15,4
86140,15,4
51388,15,4
97607,15,4
79136,15,4
91539,15,4
94650,15,3
86147,15,3
75983,15,3
84194,15,3
100329,15,3
94734,15,3
63422,15,3
50147,15,3
94391,15,3
77451,15,3
40395,15,3
60127,15,3
73426,15,3
55862,15,3
97823,15,3
91760,15,3
97830,15,3
97550,15,3
60335,15,3
94682,15,3
91482,15,3
94818,15,3
75977,15,3
74587,15,3
74711,15,3
79248,15,3
74674,15,3
100437,15,3
40335,15,3
69953,15,3
75969,15,3
92717,15,3
45423,15,3
91709,15,3
76034,15,3
100323,15,3
100458,15,3
76018,15,3
97884,15,3
86279,15,3
94591,15,3
76011,15,3
60286,15,3
90908,15,3
70249,15,3
91556,15,3
62891,15,3
56251,15,3
100362,15,3
94332,15,3
79247,15,3
94737,15,3
64225,15,3
60508,15,3
75965,15,3
91721,15,3
66147,15,3
91571,15,3
63167,15,3
50745,15,3
63293,15,3
74170,15,3
77510,15,3
94333,15,2
97703,15,2
56003,15,2
26028,15,2
42488,15,2
91606,15,2
56294,15,2
75855,15,2
59499,15,2
77525,15,2
94567,15,2
91540,15,2
71662,15,2
60271,15,2
42612,15,2
95332,15,2
100278,15,2
60260,15,2
74138,15,2
94432,15,2
52729,15,2
91771,15,2
28598,15,2
94778,15,2
95270,15,2
73343,15,2
63017,15,2
58166,15,2
12563,15,2
69794,15,2
64216,15,2
91510,15,2
20193,15,2
95257,15,2
42653,15,2
37338,15,2
57885,15,2
86167,15,2
55950,15,2
40112,15,2
95036,15,2
97673,15,2
73348,15,2
91730,15,2
60284,15,2
63602,15,2
76076,15,2
43114,15,2
74572,15,2
57980,15,2
77590,15,2
95285,15,2
69836,15,2
97715,15,2
100301,15,2
60273,15,2
97867,15,2
91699,15,2
91816,15,2
86235,15,2
60076,15,2
57424,15,2
83763,15,2
94694,15,2
37252,15,2
94423,15,2
91893,15,2
94412,15,2
43075,15,2
63151,15,2
69908,15,2
63170,15,2
97544,15,2
76722,15,2
91714,15,2
76019,15,2
74732,15,2
94612,15,2
100369,15,2
69769,15,2
86201,15,2
83782,15,2
91638,15,2
77639,15,2
74155,15,2
100326,15,2
94589,15,2
73341,15,2
57501,15,2
91002,15,2
58162,15,2
91753,15,2
84748,15,2
74168,15,2
94708,15,2
77640,15,2
56086,15,2
97654,15,2
69859,15,2
86191,15,2
86230,15,2
79153,15,2
60051,15,2
92657,15,2
91762,15,2
64219,15,2
73450,15,2
95308,15,2
91650,15,2
86252,15,2
50209,15,2
55958,15,2
60416,15,2
73401,15,2
97589,15,2
57630,15,2
73352,15,2
86143,15,2
94623,15,2
56333,15,2
75991,15,2
97829,15,2
74657,15,2
77465,15,1
86171,15,1
94731,15,1
91640,15,1
42556,15,1
90874,15,1
91686,15,1
91484,15,1
69925,15,1
94450,15,1
95330,15,1
94548,15,1
73327,15,1
86170,15,1
60113,15,1
91514,15,1
91503,15,1
62927,15,1
25875,15,1
94329,15,1
74598,15,1
91781,15,1
83845,15,1
62951,15,1
91480,15,1
94671,15,1
100398,15,1
40321,15,1
96005,15,1
56038,15,1
94506,15,1
91544,15,1
69876,15,1
95273,15,1
40277,15,1
86263,15,1
97929,15,1
73265,15,1
91750,15,1
75970,15,1
55978,15,1
47837,15,1
94407,15,1
83752,15,1
77580,15,1
75918,15,1
74579,15,1
97534,15,1
95233,15,1
97664,15,1
85867,15,1
92585,15,1
69943,15,1
69824,15,1
97909,15,1
77457,15,1
91521,15,1
100337,15,1
69898,15,1
97551,15,1
84142,15,1
63391,15,1
83671,15,1
74164,15,1
60360,15,1
84173,15,1
60159,15,1
100325,15,1
83675,15,1
91470,15,1
97677,15,1
91698,15,1
57655,15,1
96025,15,1
78188,15,1
77675,15,1
74166,15,1
94417,15,1
97802,15,1
97827,15,1
73336,15,1
69840,15,1
95295,15,1
74680,15,1
56368,15,1
52499,15,1
100395,15,1
55956,15,1
83975,15,1
75929,15,1
84164,15,1
97547,15,1
74631,15,1
77534,15,1
74686,15,1
79222,15,1
37016,15,1
62904,15,1
97576,15,1
69846,15,1
62964,15,1
91757,15,1
76058,15,1
37749,15,1
78075,15,1
69868,15,1
69950,15,1
100305,15,1
94700,15,1
91548,15,1
56225,15,1
91710,15,1
97527,15,1
50195,15,1
74656,15,1
91808,15,1
62969,15,1
91573,15,1
75976,15,1
95269,15,1
79165,15,1
100347,15,1
76067,15,1
100375,15,1
97541,15,1
26017,15,1
37094,15,1
60029,15,1
95277,15,1
63353,15,1
91611,15,1
56090,15,1
73418,15,1
57448,15,1
91720,15,1
57685,15,1
97603,15,1
42926,15,1
74661,15,1
76020,15,1
86188,15,1
84782,15,1
91807,15,1
91708,15,1
61123,15,1
84867,15,1
85744,15,1
95262,15,1
91713,15,1
97542,15,1
38014,15,1
86326,15,1
50873,15,1
84150,15,1
91653,15,1
100385,15,1
42574,15,1
91572,15,1
26040,15,1
76097,15,1
60043,15,1
100437,16,18
85780,16,11
73900,16,9
91721,16,9
83214,16,8
28598,16,7
37213,16,7
97589,16,7
86140,16,7
83316,16,6
50745,16,6
57641,16,6
60067,16,6
56368,16,5
64235,16,5
73290,16,5
55956,16,5
57685,16,5
100358,16,5
71662,16,5
83675,16,5
96996,16,5
40969,16,5
79238,16,5
55932,16,4
50778,16,4
61764,16,4
97566,16,4
94717,16,4
94596,16,4
57604,16,4
76018,16,4
83879,16,4
91722,16,4
73343,16,4
61744,16,4
63580,16,4
38011,16,4
60198,16,4
83710,16,4
63524,16,4
77588,16,4
27291,16,4
95291,16,4
60071,16,4
73341,16,3
57578,16,3
74136,16,3
74164,16,3
84782,16,3
42914,16,3
75886,16,3
28701,16,3
83781,16,3
42574,16,3
97603,16,3
100469,16,3
84150,16,3
100284,16,3
83068,16,3
100402,16,3
97625,16,3
86263,16,3
56077,16,3
94734,16,3
95267,16,3
57630,16,3
91687,16,3
60529,16,3
60089,16,3
91501,16,3
74572,16,3
40395,16,3
73327,16,3
86285,16,3
73414,16,3
62904,16,3
83753,16,3
95036,16,3
56158,16,3
97521,16,3
76073,16,3
77489,16,3
70155,16,3
100385,16,3
100445,16,3
91498,16,3
73336,16,3
97518,16,3
83730,16,3
74660,16,3
69771,16,3
60051,16,3
60271,16,3
86233,16,3
86167,16,3
32983,16,3
94669,16,3
92712,16,3
56016,16,3
94452,16,3
91698,16,3
86053,16,3
60464,16,3
73329,16,3
69936,16,3
15903,16,3
76067,16,3
60260,16,3
58317,16,3
40298,16,3
79131,16,3
86143,16,3
62927,16,3
83747,16,3
100441,16,3
76722,16,3
91806,16,3
69784,16,3
97072,16,3
70249,16,3
97677,16,3
55962,16,3
40505,16,3
100337,16,3
75983,16,2
56294,16,2
63602,16,2
64216,16,2
86279,16,2
56074,16,2
56320,16,2
55946,16,2
92581,16,2
94432,16,2
91471,16,2
37252,16,2
60076,16,2
91790,16,2
94552,16,2
91509,16,2
50209,16,2
91817,16,2
91601,16,2
100278,16,2
97756,16,2
100329,16,2
63233,16,2
73265,16,2
57709,16,2
50147,16,2
100301,16,2
97929,16,2
94335,16,2
97534,16,2
83693,16,2
91529,16,2
60133,16,2
100305,16,2
76076,16,2
91611,16,2
77639,16,2
97707,16,2
69859,16,2
25760,16,2
37425,16,2
69773,16,2
91544,16,2
64227,16,2
92717,16,2
78044,16,2
79166,16,2
40277,16,2
86171,16,2
91514,16,2
56291,16,2
100374,16,2
100464,16,2
57400,16,2
74661,16,2
77701,16,2
73450,16,2
69879,16,2
77465,16,2
57978,16,2
79210,16,2
63125,16,2
75985,16,2
77670,16,2
91748,16,2
69908,16,2
86264,16,2
74749,16,2
69924,16,2
79161,16,2
24273,16,2
58166,16,2
63358,16,2
58162,16,2
97715,16,2
69893,16,2
37476,16,2
73404,16,2
60737,16,2
73352,16,2
57600,16,2
91598,16,2
69938,16,2
74636,16,2
83752,16,2
74680,16,2
74627,16,2
74562,16,2
91510,16,2
76043,16,2
56003,16,2
73375,16,2
57928,16,2
97610,16,2
100399,16,2
63353,16,2
74587,16,2
65480,16,2
42436,16,2
43068,16,2
86235,16,2
91496,16,2
63243,16,2
58160,16,2
73409,16,2
73316,16,2
56090,16,2
56284,16,2
60470,16,2
76058,16,2
69954,16,2
94674,16,2
56225,16,2
77453,16,2
97867,16,2
79165,16,2
97909,16,2
63448,16,2
95227,16,2
84175,16,2
73396,16,2
97719,16,2
56384,16,1
91540,16,1
56035,16,1
97542,16,1
77481,16,1
91470,16,1
77473,16,1
93316,16,1
55874,16,1
97607,16,1
60330,16,1
83763,16,1
63207,16,1
50854,16,1
97797,16,1
69805,16,1
63248,16,1
76079,16,1
94575,16,1
74585,16,1
94420,16,1
91648,16,1
95269,16,1
91814,16,1
91484,16,1
37356,16,1
57655,16,1
75969,16,1
79208,16,1
74631,16,1
91808,16,1
55922,16,1
74707,16,1
100331,16,1
75965,16,1
97884,16,1
95273,16,1
75976,16,1
83921,16,1
97547,16,1
97802,16,1
94567,16,1
100392,16,1
91699,16,1
91638,16,1
57403,16,1
56005,16,1
91776,16,1
69898,16,1
69794,16,1
100388,16,1
69862,16,1
75947,16,1
83702,16,1
73402,16,1
94332,16,1
69809,16,1
74584,16,1
100281,16,1
91503,16,1
83671,16,1
85034,16,1
57975,16,1
94360,16,1
55958,16,1
74170,16,1
40545,16,1
56262,16,1
37016,16,1
57624,16,1
60273,16,1
94329,16,1
57362,16,1
100291,16,1
57884,16,1
91491,16,1
91572,16,1
56031,16,1
50179,16,1
91932,16,1
75930,16,1
76056,16,1
97527,16,1
91791,16,1
43075,16,1
60279,16,1
84207,16,1
63422,16,1
68857,16,1
94391,16,1
52675,16,1
75987,16,1
57980,16,1
61123,16,1
84039,16,1
77609,16,1
77525,16,1
90908,16,1
85867,16,1
94450,16,1
100403,16,1
62987,16,1
100323,16,1
12765,16,1
97798,16,1
94633,16,1
91713,16,1
94551,16,1
97847,16,1
100446,16,1
55826,16,1
74143,16,1
73422,16,1
95285,16,1
75922,16,1
74732,16,1
77482,16,1
56381,16,1
97579,16,1
84142,16,1
56086,16,1
41506,16,1
57979,16,1
86147,16,1
47837,16,1
91780,16,1
86277,16,1
75445,16,1
94612,16,1
60159,16,1
17308,16,1
37865,16,1
97855,16,1
84173,16,1
38014,16,1
56509,16,1
76097,16,1
63293,16,1
91708,16,1
60127,16,1
91750,16,1
91753,16,1
25958,16,1
77510,16,1
60284,16,1
37338,16,1
91732,16,1
94733,16,1
55991,16,1
100316,16,1
83721,16,1
60360,16,1
73436,16,1
92657,16,1
97564,16,1
86191,16,1
78245,16,1
86201,16,1
95321,16,1
91816,16,1
76098,16,1
91665,16,1
27006,16,1
100465,16,1
84149,16,1
79248,16,1
86144,16,1
91677,16,1
91537,16,1
94623,16,1
75855,16,1
97541,16,1
28690,16,1
60172,16,1
62991,16,1
91681,16,1
43114,16,1
90829,16,1
74596,16,1
95232,16,1
84748,16,1
63151,16,1
97561,16,1
94694,16,1
91720,16,1
94665,16,1
100401,16,1
69769,16,1
74141,16,1
97708,16,1
37172,16,1
79153,16,1
97647,16,1
19324,16,1
42926,16,1
97829,16,1
64219,17,36
86201,17,31
94339,17,30
69809,17,28
91611,17,27
91520,17,27
94665,17,26
55958,17,24
91765,17,22
57600,17,21
91486,17,21
94674,17,20
97942,17,18
91791,17,17
40005,17,17
100358,17,16
94671,17,15
86279,17,15
74657,17,15
91721,17,15
100356,17,14
60438,17,12
100445,17,12
94567,17,12
94951,17,12
85780,17,12
97610,17,11
97802,17,11
69836,17,11
57677,17,11
73900,17,10
73333,17,10
97542,17,10
97719,17,9
97664,17,9
91806,17,9
91529,17,9
60330,17,9
86198,17,9
60198,17,8
64216,17,8
63170,17,8
97650,17,8
91894,17,8
57923,17,8
58141,17,8
79238,17,7
74663,17,7
74701,17,7
56003,17,7
94342,17,7
60215,17,6
73352,17,6
69840,17,6
40127,17,6
63001,17,6
94450,17,6
55849,17,6
70167,17,6
18823,17,5
91899,17,5
60335,17,5
96996,17,5
69933,17,5
32983,17,5
91753,17,5
77698,17,5
91650,17,5
92717,17,5
94459,17,5
73435,17,5
56050,17,4
76023,17,4
100325,17,4
68857,17,4
73401,17,4
91480,17,4
55962,17,4
91710,17,4
91671,17,4
76067,17,4
63207,17,4
94615,17,4
77670,17,4
26946,17,4
77489,17,4
95277,17,4
91494,17,4
71648,17,4
73343,17,4
100262,17,4
100345,17,4
69830,17,4
25875,17,4
75969,17,4
84748,17,4
83724,17,4
91510,17,4
74631,17,3
42442,17,3
97629,17,3
86283,17,3
75886,17,3
97965,17,3
77669,17,3
42695,17,3
100388,17,3
86146,17,3
100449,17,3
69773,17,3
76043,17,3
69771,17,3
56016,17,3
74586,17,3
60464,17,3
69814,17,3
74721,17,3
95280,17,3
94499,17,3
72717,17,3
75970,17,3
91932,17,3
74725,17,3
95245,17,3
73453,17,3
74143,17,3
69926,17,3
73283,17,3
28635,17,3
91496,17,3
94555,17,3
63187,17,3
57657,17,3
69876,17,3
95319,17,3
94575,17,3
83975,17,3
83879,17,3
86149,17,3
95270,17,3
86326,17,3
74133,17,3
76097,17,3
56913,17,3
57424,17,3
94333,17,3
97547,17,3
100337,17,3
69821,17,3
60172,17,3
94737,17,3
91738,17,2
97797,17,2
38014,17,2
97576,17,2
27196,17,2
76014,17,2
91012,17,2
61903,17,2
37094,17,2
69936,17,2
100464,17,2
92712,17,2
50179,17,2
74155,17,2
94410,17,2
97703,17,2
94717,17,2
84152,17,2
86171,17,2
100347,17,2
97589,17,2
75965,17,2
60243,17,2
76058,17,2
57885,17,2
69938,17,2
60271,17,2
95340,17,2
86273,17,2
91709,17,2
57638,17,2
100281,17,2
94870,17,2
76020,17,2
37356,17,2
70155,17,2
95346,17,2
97551,17,2
60508,17,2
100385,17,2
76722,17,2
40321,17,2
73290,17,2
76064,17,2
63237,17,2
61897,17,2
55963,17,2
100437,17,2
60416,17,2
91553,17,2
25939,17,2
95036,17,2
97821,17,2
86230,17,2
97550,17,2
95263,17,2
97583,17,2
60338,17,2
40226,17,2
63151,17,2
94583,17,2
83736,17,2
63438,17,2
60318,17,2
56386,17,2
45423,17,2
69893,17,2
89801,17,2
42969,17,2
73336,17,2
94359,17,2
94551,17,2
70249,17,2
100390,17,2
57420,17,2
60092,17,2
86143,17,2
77464,17,2
94623,17,2
100396,17,2
57979,17,2
79247,17,2
76006,17,2
73426,17,2
76034,17,2
73396,17,2
73402,17,2
21658,17,2
50745,17,2
56170,17,2
69899,17,2
86188,17,2
91760,17,2
69862,17,2
94882,17,2
77510,17,2
40505,17,2
64225,17,2
42574,17,2
83786,17,2
97904,17,2
27033,17,2
60018,17,2
97520,17,1
56086,17,1
97798,17,1
83665,17,1
57975,17,1
96194,17,1
94560,17,1
75929,17,1
91498,17,1
97921,17,1
57580,17,1
97560,17,1
94700,17,1
86191,17,1
37513,17,1
57604,17,1
57980,17,1
51416,17,1
70137,17,1
60488,17,1
95321,17,1
42594,17,1
97707,17,1
83214,17,1
91893,17,1
100399,17,1
86147,17,1
100469,17,1
94417,17,1
94661,17,1
95267,17,1
77590,17,1
91780,17,1
91758,17,1
86167,17,1
63217,17,1
21751,17,1
91689,17,1
69769,17,1
12765,17,1
11444,17,1
63448,17,1
40395,17,1
83744,17,1
96067,17,1
84167,17,1
94552,17,1
84782,17,1
78188,17,1
75918,17,1
63380,17,1
58240,17,1
74641,17,1
43114,17,1
56327,17,1
100301,17,1
63602,17,1
60159,17,1
69832,17,1
96239,17,1
55932,17,1
57685,17,1
97922,17,1
74136,17,1
42612,17,1
100331,17,1
57645,17,1
94589,17,1
91606,17,1
27388,17,1
45319,17,1
77453,17,1
57624,17,1
60260,17,1
97521,17,1
71662,17,1
94467,17,1
91774,17,1
91548,17,1
94718,17,1
62951,17,1
56294,17,1
86233,17,1
79131,17,1
63125,17,1
74585,17,1
75924,17,1
83782,17,1
97721,17,1
91501,17,1
91539,17,1
56384,17,1
58162,17,1
94329,17,1
92581,17,1
56291,17,1
63233,17,1
63524,17,1
52828,17,1
74732,17,1
74749,17,1
63248,17,1
56074,17,1
83755,17,1
58220,17,1
86277,17,1
56368,17,1
56038,17,1
97515,17,1
62904,17,1
94402,17,1
69954,17,1
94664,17,1
86245,17,1
91713,17,1
25754,17,1
21737,17,1
52809,17,1
78044,17,1
91812,17,1
75954,17,1
40009,17,1
74150,17,1
84160,17,1
94369,17,1
63442,17,1
74584,17,1
84170,17,1
83693,17,1
40619,17,1
73329,17,1
50854,17,1
74680,17,1
79223,17,1
97647,17,1
83763,17,1
19195,17,1
83316,18,15
69840,18,12
91721,18,12
91529,18,11
109043,18,11
74137,18,10
64216,18,10
57655,18,9
74133,18,9
79166,18,9
91703,18,9
106733,18,8
106523,18,8
86233,18,7
100301,18,7
91753,18,7
40127,18,7
94737,18,7
84164,18,7
91597,18,7
56077,18,7
75930,18,6
40261,18,6
60409,18,6
63524,18,6
106724,18,6
97714,18,6
100284,18,6
108917,18,6
94778,18,6
37355,18,6
56913,18,6
73392,18,6
91793,18,6
106588,18,6
91498,18,5
10793,18,5
69882,18,5
106674,18,5
106517,18,5
97551,18,5
69811,18,5
92717,18,5
69925,18,5
100461,18,5
86285,18,5
74656,18,5
86263,18,5
100403,18,5
77469,18,5
39994,18,5
75886,18,5
106644,18,5
91748,18,5
100291,18,5
60330,18,5
77472,18,4
37016,18,4
108968,18,4
84160,18,4
70167,18,4
86193,18,4
56291,18,4
40335,18,4
57607,18,4
108950,18,4
86206,18,4
83721,18,4
60271,18,4
75918,18,4
91804,18,4
27291,18,4
106560,18,4
106763,18,4
56178,18,4
15903,18,4
76012,18,4
77049,18,4
56144,18,4
42488,18,4
63580,18,4
83674,18,4
77506,18,4
42556,18,4
43075,18,4
94550,18,3
74663,18,3
91730,18,3
91638,18,3
91709,18,3
60532,18,3
74731,18,3
63448,18,3
94409,18,3
106550,18,3
109049,18,3
106723,18,3
94812,18,3
106673,18,3
100450,18,3
40284,18,3
108904,18,3
62894,18,3
96996,18,3
56361,18,3
27033,18,3
106646,18,3
91738,18,3
73335,18,3
94366,18,3
94399,18,3
94407,18,3
69794,18,3
57642,18,3
100337,18,3
63440,18,3
57600,18,3
69943,18,3
94448,18,3
91601,18,3
19842,18,3
91641,18,3
75977,18,3
100367,18,3
106676,18,3
106583,18,3
60994,18,3
60279,18,3
17308,18,3
83693,18,3
108893,18,3
84194,18,3
74138,18,3
73343,18,3
11959,18,3
97848,18,3
56003,18,3
32983,18,3
73438,18,3
69857,18,3
94708,18,3
106528,18,3
73900,18,3
78044,18,3
37423,18,3
56136,18,3
108894,18,3
63293,18,3
60314,18,3
83702,18,3
95270,18,3
57692,18,3
40427,18,3
64222,18,3
91537,18,3
91812,18,3
63248,18,3
63391,18,3
74711,18,3
75987,18,3
108943,18,3
57630,18,3
60126,18,3
37952,18,3
77670,18,3
68857,18,2
56050,18,2
69936,18,2
56056,18,2
76848,18,2
18823,18,2
109041,18,2
12467,18,2
95332,18,2
55862,18,2
91012,18,2
95309,18,2
57597,18,2
60628,18,2
94446,18,2
91556,18,2
42653,18,2
106590,18,2
100343,18,2
94402,18,2
83975,18,2
94333,18,2
43849,18,2
100312,18,2
75984,18,2
97716,18,2
40005,18,2
58317,18,2
63021,18,2
91677,18,2
76099,18,2
79155,18,2
94537,18,2
100401,18,2
100437,18,2
76017,18,2
61897,18,2
56379,18,2
83752,18,2
60416,18,2
94615,18,2
40851,18,2
42697,18,2
100358,18,2
91495,18,2
15812,18,2
74586,18,2
62986,18,2
83984,18,2
106493,18,2
97830,18,2
100398,18,2
106573,18,2
50854,18,2
108886,18,2
40412,18,2
56307,18,2
83724,18,2
91653,18,2
60488,18,2
26050,18,2
94329,18,2
91757,18,2
106566,18,2
91565,18,2
95341,18,2
106688,18,2
57975,18,2
100402,18,2
90874,18,2
90788,18,2
62062,18,2
85034,18,2
94339,18,2
77534,18,2
100447,18,2
97610,18,2
76020,18,2
97724,18,2
91514,18,2
94499,18,2
76004,18,2
74660,18,2
74680,18,2
100347,18,2
60508,18,2
86146,18,2
91687,18,2
63380,18,2
109040,18,2
100305,18,2
91771,18,2
40595,18,2
76019,18,2
100385,18,2
20423,18,2
43114,18,2
56381,18,2
84195,18,2
95267,18,2
57403,18,2
33436,18,2
73423,18,2
91548,18,2
109067,18,2
73290,18,2
86201,18,2
84748,18,2
56016,18,2
56100,18,2
91742,18,2
42914,18,2
63214,18,2
83782,18,2
75908,18,2
70249,18,2
108916,18,2
106626,18,2
74707,18,2
63217,18,2
58262,18,2
97942,18,2
95340,18,2
83763,18,2
97574,18,2
100465,18,2
97673,18,2
76044,18,2
56251,18,1
63233,18,1
109091,18,1
40298,18,1
57979,18,1
40395,18,1
15305,18,1
74616,18,1
76018,18,1
42926,18,1
97849,18,1
75980,18,1
76783,18,1
27459,18,1
75466,18,1
94731,18,1
56086,18,1
50147,18,1
73336,18,1
69771,18,1
95312,18,1
57624,18,1
27323,18,1
91636,18,1
63112,18,1
100311,18,1
57448,18,1
57593,18,1
69933,18,1
97682,18,1
69769,18,1
94560,18,1
97560,18,1
97719,18,1
93496,18,1
96081,18,1
90829,18,1
60260,18,1
94688,18,1
42969,18,1
56294,18,1
42446,18,1
74587,18,1
56074,18,1
40659,18,1
91568,18,1
56509,18,1
28946,18,1
27429,18,1
96254,18,1
93357,18,1
96005,18,1
40277,18,1
50840,18,1
106731,18,1
106618,18,1
63201,18,1
75924,18,1
55826,18,1
42884,18,1
106730,18,1
64225,18,1
109071,18,1
94447,18,1
106615,18,1
86224,18,1
100395,18,1
108988,18,1
91783,18,1
76043,18,1
91496,18,1
63125,18,1
63002,18,1
25760,18,1
97798,18,1
74641,18,1
55941,18,1
94794,18,1
91536,18,1
61123,18,1
42994,18,1
97799,18,1
109037,18,1
83068,18,1
100469,18,1
50097,18,1
91808,18,1
60027,18,1
51416,18,1
97925,18,1
97564,18,1
57672,18,1
40505,18,1
74681,18,1
79210,18,1
42527,18,1
40009,18,1
42744,18,1
56831,18,1
56038,18,1
78245,18,1
92657,18,1
74611,18,1
94471,18,1
106576,18,1
56368,18,1
63170,18,1
106562,18,1
69809,18,1
50179,18,1
97703,18,1
95295,18,1
69899,18,1
106552,18,1
83214,18,1
15173,18,1
56327,18,1
37399,18,1
100326,18,1
60018,18,1
91717,18,1
74732,18,1
50169,18,1
91520,18,1
97534,18,1
95105,18,1
74584,18,1
60243,18,1
100362,18,1
57580,18,1
108965,18,1
64219,18,1
56090,18,1
56250,18,1
97654,18,1
97807,18,1
57914,18,1
57641,18,1
76034,18,1
73396,18,1
97641,18,1
91695,18,1
69773,18,1
83744,18,1
75969,18,1
63390,18,1
79208,19,17
77698,19,16
57642,19,15
94560,19,13
108943,19,13
106763,19,12
106528,19,11
106590,19,11
108999,19,11
73340,19,10
83724,19,10
64216,19,10
92717,19,10
94737,19,10
91597,19,10
56307,19,10
106588,19,9
100284,19,9
55849,19,9
100301,19,8
74133,19,8
74137,19,8
106523,19,8
56913,19,8
95328,19,8
55991,19,7
57448,19,7
108917,19,7
100458,19,7
86273,19,7
79137,19,7
100403,19,7
106673,19,7
73421,19,7
76012,19,7
106519,19,7
108977,19,7
74160,19,7
94733,19,7
91721,19,7
100437,19,7
91672,19,6
109006,19,6
100362,19,6
108904,19,6
94688,19,6
106560,19,6
106676,19,6
69857,19,6
55862,19,6
106644,19,6
86263,19,6
106562,19,6
56003,19,6
106550,19,6
57602,19,6
84173,19,6
94612,19,6
75987,19,5
42963,19,5
75961,19,5
57692,19,5
97722,19,5
109051,19,5
95270,19,5
108968,19,5
108897,19,5
109043,19,5
97724,19,5
103777,19,5
85034,19,5
106724,19,5
106573,19,5
97921,19,5
94567,19,5
74136,19,5
106723,19,5
63293,19,5
108961,19,5
83755,19,5
83984,19,5
74653,19,5
106674,19,5
57630,19,5
83702,19,4
84204,19,4
106695,19,4
40321,19,4
97904,19,4
63602,19,4
74166,19,4
29023,19,4
74586,19,4
108894,19,4
56090,19,4
109037,19,4
100372,19,4
100329,19,4
91709,19,4
62951,19,4
63390,19,4
106517,19,4
100469,19,4
91648,19,4
91541,19,4
74686,19,4
94412,19,4
69794,19,4
56100,19,4
91687,19,4
57478,19,4
79210,19,4
91804,19,4
69830,19,4
106712,19,4
109041,19,4
83671,19,4
83979,19,4
84194,19,4
57701,19,4
75974,19,4
100398,19,4
109003,19,4
73290,19,4
83845,19,4
97913,19,4
60532,19,4
95280,19,4
94555,19,4
109067,19,4
91750,19,4
100353,19,4
69926,19,4
91700,19,4
69932,19,4
74572,19,4
95319,19,4
69805,19,3
94391,19,3
73292,19,3
91641,19,3
84181,19,3
97922,19,3
77706,19,3
109040,19,3
76018,19,3
109013,19,3
94467,19,3
91012,19,3
78188,19,3
95339,19,3
40505,19,3
60508,19,3
86193,19,3
84193,19,3
27033,19,3
73348,19,3
108950,19,3
57672,19,3
91710,19,3
69840,19,3
74663,19,3
63448,19,3
62959,19,3
83744,19,3
106733,19,3
86257,19,3
60027,19,3
56048,19,3
63201,19,3
74582,19,3
74164,19,3
76051,19,3
83721,19,3
91748,19,3
106646,19,3
108985,19,3
27213,19,3
94682,19,3
76058,19,3
91812,19,3
86224,19,3
97849,19,3
77632,19,3
109047,19,3
109029,19,3
95323,19,3
94550,19,3
75830,19,3
92657,19,3
91516,19,3
73335,19,3
76003,19,3
106583,19,3
63151,19,3
77525,19,3
97557,19,3
86279,19,3
74155,19,3
100396,19,3
41440,19,3
91482,19,3
